"","Rok","Imię","Liczba","Płeć"
"22406",2018,"AMELIE",8,"K"
"22407",2018,"ANA",8,"K"
"22408",2018,"ARIA",8,"K"
"22409",2018,"ARYA",8,"K"
"22410",2018,"AYA",8,"K"
"22411",2018,"BALBINA",8,"K"
"22412",2018,"CATALEYA",8,"K"
"22413",2018,"ERYKA",8,"K"
"22414",2018,"FATIMA",8,"K"
"22415",2018,"HEIDI",8,"K"
"22416",2018,"LISA",8,"K"
"22417",2018,"MIJA",8,"K"
"22418",2018,"MIŁOSŁAWA",8,"K"
"22419",2018,"OLEKSANDRA",8,"K"
"22420",2018,"ROSA",8,"K"
"22421",2018,"SIMONA",8,"K"
"22422",2018,"STANISŁAWA",8,"K"
"22423",2018,"TOSIA",8,"K"
"22424",2018,"VIOLETTA",8,"K"
"22425",2018,"VIVIANA",8,"K"
"22426",2018,"WIOLETA",8,"K"
"22427",2018,"YASMIN",8,"K"
"22428",2018,"ZYTA",8,"K"
"22429",2018,"ALIA",7,"K"
"22430",2018,"AMINA",7,"K"
"22431",2018,"ANDREA",7,"K"
"22432",2018,"BELLA",7,"K"
"22433",2018,"CELESTYNA",7,"K"
"22434",2018,"CHLOE",7,"K"
"22435",2018,"DAGNA",7,"K"
"22436",2018,"EMILA",7,"K"
"22437",2018,"FRANCESCA",7,"K"
"22438",2018,"JANKA",7,"K"
"22439",2018,"JULIANA",7,"K"
"22440",2018,"LARISA",7,"K"
"22441",2018,"LETICIA",7,"K"
"22442",2018,"LORENA",7,"K"
"22443",2018,"MALIKA",7,"K"
"22444",2018,"MARYSIA",7,"K"
"22445",2018,"REBEKA",7,"K"
"22446",2018,"TULIA",7,"K"
"22447",2018,"VIKTORIIA",7,"K"
"22448",2018,"ADELAJDA",6,"K"
"22449",2018,"AISHA",6,"K"
"22450",2018,"ANASTASIIA",6,"K"
"22451",2018,"ASTRID",6,"K"
"22452",2018,"CORNELIA",6,"K"
"22453",2018,"DEBORA",6,"K"
"22454",2018,"ELISABETH",6,"K"
"22455",2018,"ELIZAVETA",6,"K"
"22456",2018,"ELLEN",6,"K"
"22457",2018,"ERIKA",6,"K"
"22458",2018,"FLORENCJA",6,"K"
"22459",2018,"FLORIANNA",6,"K"
"22460",2018,"ILIANA",6,"K"
"22461",2018,"JASMINE",6,"K"
"22462",2018,"LEAH",6,"K"
"22463",2018,"LIGIA",6,"K"
"22464",2018,"LIJA",6,"K"
"22465",2018,"LILLI",6,"K"
"22466",2018,"LUISA",6,"K"
"22467",2018,"MARIETA",6,"K"
"22468",2018,"MARTINA",6,"K"
"22469",2018,"MEGAN",6,"K"
"22470",2018,"OFELIA",6,"K"
"22471",2018,"POLIANNA",6,"K"
"22472",2018,"REGINA",6,"K"
"22473",2018,"SAFIYA",6,"K"
"22474",2018,"SALMA",6,"K"
"22475",2018,"SALOMEA",6,"K"
"22476",2018,"ALIYA",5,"K"
"22477",2018,"AMIRA",5,"K"
"22478",2018,"AMY",5,"K"
"22479",2018,"ANGELA",5,"K"
"22480",2018,"ARIELA",5,"K"
"22481",2018,"AVA",5,"K"
"22482",2018,"AYLA",5,"K"
"22483",2018,"BAO ANH",5,"K"
"22484",2018,"BLANCA",5,"K"
"22485",2018,"BRYGIDA",5,"K"
"22486",2018,"CHIARA",5,"K"
"22487",2018,"DAJANA",5,"K"
"22488",2018,"DARYNA",5,"K"
"22489",2018,"ELA",5,"K"
"22490",2018,"GRACJA",5,"K"
"22491",2018,"GRACJANA",5,"K"
"22492",2018,"INGRID",5,"K"
"22493",2018,"IVANKA",5,"K"
"22494",2018,"JENNIFER",5,"K"
"22495",2018,"JESIKA",5,"K"
"22496",2018,"KAMELIA",5,"K"
"22497",2018,"KATERYNA",5,"K"
"22498",2018,"KRISTINA",5,"K"
"22499",2018,"LATIKA",5,"K"
"22500",2018,"LEOKADIA",5,"K"
"22501",2018,"LINA",5,"K"
"22502",2018,"LINDA",5,"K"
"22503",2018,"MAIA",5,"K"
"22504",2018,"MANUELA",5,"K"
"22505",2018,"MARIIA",5,"K"
"22506",2018,"MARYAM",5,"K"
"22507",2018,"MELODY",5,"K"
"22508",2018,"MICHAELA",5,"K"
"22509",2018,"MIKA",5,"K"
"22510",2018,"NAWOJKA",5,"K"
"22511",2018,"PAMELA",5,"K"
"22512",2018,"PETRA",5,"K"
"22513",2018,"ROSE",5,"K"
"22514",2018,"SCARLETT",5,"K"
"22515",2018,"SŁAWA",5,"K"
"22516",2018,"SOLOMIIA",5,"K"
"22517",2018,"SUSANNA",5,"K"
"22518",2018,"TETIANA",5,"K"
"22519",2018,"TINA",5,"K"
"22520",2018,"ULIANA",5,"K"
"22521",2018,"VALENTINA",5,"K"
"22522",2018,"YASMINA",5,"K"
"22523",2018,"AIDA",4,"K"
"22524",2018,"ALANA",4,"K"
"22525",2018,"ALDONA",4,"K"
"22526",2018,"ALENA",4,"K"
"22527",2018,"ANATOLIA",4,"K"
"22528",2018,"ATHENA",4,"K"
"22529",2018,"AUDREY",4,"K"
"22530",2018,"BERNADETTA",4,"K"
"22531",2018,"BOGUSŁAWA",4,"K"
"22532",2018,"CHANEL",4,"K"
"22533",2018,"CYNTIA",4,"K"
"22534",2018,"ELEANOR",4,"K"
"22535",2018,"ELSA",4,"K"
"22536",2018,"EMILI",4,"K"
"22537",2018,"EVELINA",4,"K"
"22538",2018,"GEORGIA",4,"K"
"22539",2018,"GIULIA",4,"K"
"22540",2018,"JAGIENKA",4,"K"
"22541",2018,"JULIE",4,"K"
"22542",2018,"KAYLA",4,"K"
"22543",2018,"LEONIE",4,"K"
"22544",2018,"LIANA",4,"K"
"22545",2018,"MADELEINE",4,"K"
"22546",2018,"MALENA",4,"K"
"22547",2018,"MARIAM",4,"K"
"22548",2018,"MARIANA",4,"K"
"22549",2018,"MELA",4,"K"
"22550",2018,"MILLA",4,"K"
"22551",2018,"MIŁA",4,"K"
"22552",2018,"MOLLY",4,"K"
"22553",2018,"NATASHA",4,"K"
"22554",2018,"NELLI",4,"K"
"22555",2018,"OLENA",4,"K"
"22556",2018,"RAISA",4,"K"
"22557",2018,"ROSALIA",4,"K"
"22558",2018,"SAMANTHA",4,"K"
"22559",2018,"SAVANNAH",4,"K"
"22560",2018,"SELIN",4,"K"
"22561",2018,"SUSANNE",4,"K"
"22562",2018,"TESSA",4,"K"
"22563",2018,"VERA",4,"K"
"22564",2018,"VERONICA",4,"K"
"22565",2018,"WALENTYNA",4,"K"
"22566",2018,"YASMINE",4,"K"
"22567",2018,"YEVA",4,"K"
"22568",2018,"ZARINA",4,"K"
"22569",2018,"ZOEY",4,"K"
"22570",2018,"ADEL",3,"K"
"22571",2018,"AILA",3,"K"
"22572",2018,"ALEKSA",3,"K"
"22573",2018,"ALISHA",3,"K"
"22574",2018,"ALYA",3,"K"
"22575",2018,"AMBER",3,"K"
"22576",2018,"ANABELLA",3,"K"
"22577",2018,"ANGELICA",3,"K"
"22578",2018,"ANNABELLE",3,"K"
"22579",2018,"ASYA",3,"K"
"22580",2018,"AYLIN",3,"K"
"22581",2018,"BERNADETA",3,"K"
"22582",2018,"BOGDANA",3,"K"
"22583",2018,"BRONISŁAWA",3,"K"
"22584",2018,"CARLOTTA",3,"K"
"22585",2018,"CATTLEYA",3,"K"
"22586",2018,"CIRILLA",3,"K"
"22587",2018,"DAMROKA",3,"K"
"22588",2018,"DANIELLA",3,"K"
"22589",2018,"DINA",3,"K"
"22590",2018,"DONATA",3,"K"
"22591",2018,"ELINA",3,"K"
"22592",2018,"ELISE",3,"K"
"22593",2018,"ELLIE",3,"K"
"22594",2018,"ESMERALDA",3,"K"
"22595",2018,"FABIOLA",3,"K"
"22596",2018,"FLAWIA",3,"K"
"22597",2018,"FREJA",3,"K"
"22598",2018,"GRACE",3,"K"
"22599",2018,"ILIA",3,"K"
"22600",2018,"INDIA",3,"K"
"22601",2018,"ISABEL",3,"K"
"22602",2018,"ISLA",3,"K"
"22603",2018,"ISMENA",3,"K"
"22604",2018,"IVA",3,"K"
"22605",2018,"IVY",3,"K"
"22606",2018,"KAJRA",3,"K"
"22607",2018,"KAMILLA",3,"K"
"22608",2018,"KATRINA",3,"K"
"22609",2018,"LAJLA",3,"K"
"22610",2018,"LAURENCJA",3,"K"
"22611",2018,"LEIA",3,"K"
"22612",2018,"LEONA",3,"K"
"22613",2018,"LÉNA",3,"K"
"22614",2018,"LILIAN",3,"K"
"22615",2018,"LILLIAN",3,"K"
"22616",2018,"MAGNOLIA",3,"K"
"22617",2018,"MARGARET",3,"K"
"22618",2018,"MARGARYTA",3,"K"
"22619",2018,"MARISA",3,"K"
"22620",2018,"MASZA",3,"K"
"22621",2018,"MELANI",3,"K"
"22622",2018,"MIRELA",3,"K"
"22623",2018,"NATALIIA",3,"K"
"22624",2018,"NEYLA",3,"K"
"22625",2018,"NIKOLETA",3,"K"
"22626",2018,"NIKOLINA",3,"K"
"22627",2018,"NILA",3,"K"
"22628",2018,"OTOLIA",3,"K"
"22629",2018,"PELAGIA",3,"K"
"22630",2018,"PIA",3,"K"
"22631",2018,"POLIANA",3,"K"
"22632",2018,"PRISHA",3,"K"
"22633",2018,"RACHELA",3,"K"
"22634",2018,"ROSALIE",3,"K"
"22635",2018,"ROZALINA",3,"K"
"22636",2018,"RUBY",3,"K"
"22637",2018,"RUT",3,"K"
"22638",2018,"RUTA",3,"K"
"22639",2018,"SASHA",3,"K"
"22640",2018,"SELMA",3,"K"
"22641",2018,"SOFIYA",3,"K"
"22642",2018,"TAIDA",3,"K"
"22643",2018,"VALERIIA",3,"K"
"22644",2018,"VITTORIA",3,"K"
"22645",2018,"VIVIAN",3,"K"
"22646",2018,"WIERA",3,"K"
"22647",2018,"XENIA",3,"K"
"22648",2018,"AAHANA",2,"K"
"22649",2018,"AALIYAH",2,"K"
"22650",2018,"ADELIA",2,"K"
"22651",2018,"AIMEE",2,"K"
"22652",2018,"AISZA",2,"K"
"22653",2018,"AJSZA",2,"K"
"22654",2018,"ALESSANDRA",2,"K"
"22655",2018,"ALESSIA",2,"K"
"22656",2018,"ALEXIA",2,"K"
"22657",2018,"ALISSIA",2,"K"
"22658",2018,"ALITA",2,"K"
"22659",2018,"ALVIRA",2,"K"
"22660",2018,"ALYSSA",2,"K"
"22661",2018,"AMAIA",2,"K"
"22662",2018,"AMALIA",2,"K"
"22663",2018,"AMARACHI",2,"K"
"22664",2018,"AMELA",2,"K"
"22665",2018,"AMÉLIA",2,"K"
"22666",2018,"ANABEL",2,"K"
"22667",2018,"ANABELA",2,"K"
"22668",2018,"ANABELL",2,"K"
"22669",2018,"ANABELLE",2,"K"
"22670",2018,"ANELIA",2,"K"
"22671",2018,"ANETTA",2,"K"
"22672",2018,"ANGEL",2,"K"
"22673",2018,"ANIA",2,"K"
"22674",2018,"ANYA",2,"K"
"22675",2018,"ARLENA",2,"K"
"22676",2018,"ARLETTA",2,"K"
"22677",2018,"ARLO",2,"K"
"22678",2018,"ARNIKA",2,"K"
"22679",2018,"ASEL",2,"K"
"22680",2018,"ASHLEY",2,"K"
"22681",2018,"ASIYA",2,"K"
"22682",2018,"ASTEJA",2,"K"
"22683",2018,"AUGUSTYNA",2,"K"
"22684",2018,"AURIKA",2,"K"
"22685",2018,"AYESHA",2,"K"
"22686",2018,"AYŞE",2,"K"
"22687",2018,"BẢO",2,"K"
"22688",2018,"CAMILA",2,"K"
"22689",2018,"CANSU",2,"K"
"22690",2018,"CARLA",2,"K"
"22691",2018,"CAROLINA",2,"K"
"22692",2018,"CAROLINE",2,"K"
"22693",2018,"CELIA",2,"K"
"22694",2018,"CELINE",2,"K"
"22695",2018,"CLAIRE",2,"K"
"22696",2018,"CLARISSA",2,"K"
"22697",2018,"CYNTHIA",2,"K"
"22698",2018,"DANA",2,"K"
"22699",2018,"DARINA",2,"K"
"22700",2018,"DORA",2,"K"
"22701",2018,"ELENI",2,"K"
"22702",2018,"ELIZABET",2,"K"
"22703",2018,"ELMIRA",2,"K"
"22704",2018,"EMA",2,"K"
"22705",2018,"EMANUELA",2,"K"
"22706",2018,"EMILIANA",2,"K"
"22707",2018,"EMILIIA",2,"K"
"22708",2018,"EMINE",2,"K"
"22709",2018,"ERIN",2,"K"
"22710",2018,"ESTELLE",2,"K"
"22711",2018,"EULALIA",2,"K"
"22712",2018,"FLORENTINA",2,"K"
"22713",2018,"FRIDA",2,"K"
"22714",2018,"GABI",2,"K"
"22715",2018,"GABRYJELA",2,"K"
"22716",2018,"GEMMA",2,"K"
"22717",2018,"GIA HAN",2,"K"
"22718",2018,"HELEN",2,"K"
"22719",2018,"HOAI AN",2,"K"
"22720",2018,"ILARIA",2,"K"
"22721",2018,"IMAN",2,"K"
"22722",2018,"INÉS",2,"K"
"22723",2018,"IRINA",2,"K"
"22724",2018,"IRIS",2,"K"
"22725",2018,"IRMA",2,"K"
"22726",2018,"IVANNA",2,"K"
"22727",2018,"IWA",2,"K"
"22728",2018,"IWANKA",2,"K"
"22729",2018,"JAGA",2,"K"
"22730",2018,"JEWA",2,"K"
"22731",2018,"JÓZEFA",2,"K"
"22732",2018,"JUDITH",2,"K"
"22733",2018,"KAMILIA",2,"K"
"22734",2018,"KARLA",2,"K"
"22735",2018,"KATHRIN",2,"K"
"22736",2018,"KHLOÉ",2,"K"
"22737",2018,"KIM",2,"K"
"22738",2018,"KLARYSA",2,"K"
"22739",2018,"KLEOPATRA",2,"K"
"22740",2018,"KORDELIA",2,"K"
"22741",2018,"LANA",2,"K"
"22742",2018,"LEJLA",2,"K"
"22743",2018,"LENNA",2,"K"
"22744",2018,"LETI",2,"K"
"22745",2018,"LÉA",2,"K"
"22746",2018,"LILLIANA",2,"K"
"22747",2018,"LIUBOV",2,"K"
"22748",2018,"LÍA",2,"K"
"22749",2018,"LORA",2,"K"
"22750",2018,"LOUISA",2,"K"
"22751",2018,"LOUISE",2,"K"
"22752",2018,"LUCIA",2,"K"
"22753",2018,"LUCJA",2,"K"
"22754",2018,"LUSI",2,"K"
"22755",2018,"MADLEN",2,"K"
"22756",2018,"MALVINA",2,"K"
"22757",2018,"MARCELINE",2,"K"
"22758",2018,"MARGOT",2,"K"
"22759",2018,"MARIJA",2,"K"
"22760",2018,"MARYNA",2,"K"
"22761",2018,"MASHA",2,"K"
"22762",2018,"MAURA",2,"K"
"22763",2018,"MELEK",2,"K"
"22764",2018,"MIGLENA",2,"K"
"22765",2018,"MINH",2,"K"
"22766",2018,"MIYA",2,"K"
"22767",2018,"NADIN",2,"K"
"22768",2018,"NADIYA",2,"K"
"22769",2018,"NADJA",2,"K"
"22770",2018,"NAILA",2,"K"
"22771",2018,"NARE",2,"K"
"22772",2018,"NELLIE",2,"K"
"22773",2018,"NGOC",2,"K"
"22774",2018,"NORA",2,"K"
"22775",2018,"PHOEBE",2,"K"
"22776",2018,"QIANYU",2,"K"
"22777",2018,"RAMONA",2,"K"
"22778",2018,"ROZA",2,"K"
"22779",2018,"SABRINA",2,"K"
"22780",2018,"SAIDA",2,"K"
"22781",2018,"SAWA",2,"K"
"22782",2018,"SCARLET",2,"K"
"22783",2018,"SELINA",2,"K"
"22784",2018,"SEMILIANA",2,"K"
"22785",2018,"SERAFINA",2,"K"
"22786",2018,"SIENNA",2,"K"
"22787",2018,"SIMONE",2,"K"
"22788",2018,"SOFI",2,"K"
"22789",2018,"SOFII",2,"K"
"22790",2018,"SOFIKO",2,"K"
"22791",2018,"SOFÍA",2,"K"
"22792",2018,"SOLOMIA",2,"K"
"22793",2018,"SOLOMIJA",2,"K"
"22794",2018,"SORAYA",2,"K"
"22795",2018,"SUMAYA",2,"K"
"22796",2018,"SUSAN",2,"K"
"22797",2018,"SUZAN",2,"K"
"22798",2018,"SUZANNA",2,"K"
"22799",2018,"SYNTIA",2,"K"
"22800",2018,"SZYMON",2,"K"
"22801",2018,"TALIA",2,"K"
"22802",2018,"TALITA",2,"K"
"22803",2018,"TEODOZJA",2,"K"
"22804",2018,"TEOFILA",2,"K"
"22805",2018,"THANH TRUC",2,"K"
"22806",2018,"THEA",2,"K"
"22807",2018,"THIEN AN",2,"K"
"22808",2018,"TIANTIAN",2,"K"
"22809",2018,"TUE NHI",2,"K"
"22810",2018,"ULJANA",2,"K"
"22811",2018,"ULLA",2,"K"
"22812",2018,"VANESA",2,"K"
"22813",2018,"VARVARA",2,"K"
"22814",2018,"VIKTORIE",2,"K"
"22815",2018,"VIRA",2,"K"
"22816",2018,"VIRGINIA",2,"K"
"22817",2018,"VLADYSLAVA",2,"K"
"22818",2018,"WARWARA",2,"K"
"22819",2018,"WERA",2,"K"
"22820",2018,"YELYZAVETA",2,"K"
"22821",2018,"ZELIA",2,"K"
"22822",2018,"ZLATOSLAVA",2,"K"
"22823",2018,"ZORA",2,"K"
"22824",2018,"ZORIA",2,"K"
"22825",2018,"ZUZANA",2,"K"
"22826",2018,"ŻAKLINA",2,"K"
"22827",2019,"ANTONI",8550,"M"
"22828",2019,"JAN",8032,"M"
"22829",2019,"JAKUB",7966,"M"
"22830",2019,"ALEKSANDER",7432,"M"
"22831",2019,"SZYMON",7177,"M"
"22832",2019,"FRANCISZEK",6805,"M"
"22833",2019,"FILIP",6169,"M"
"22834",2019,"MIKOŁAJ",5786,"M"
"22835",2019,"WOJCIECH",5468,"M"
"22836",2019,"ADAM",4899,"M"
"22837",2019,"KACPER",4889,"M"
"22838",2019,"STANISŁAW",4812,"M"
"22839",2019,"MARCEL",4368,"M"
"22840",2019,"LEON",4345,"M"
"22841",2019,"MICHAŁ",4165,"M"
"22842",2019,"NIKODEM",3932,"M"
"22843",2019,"TYMON",3670,"M"
"22844",2019,"IGNACY",3613,"M"
"22845",2019,"WIKTOR",3558,"M"
"22846",2019,"IGOR",3362,"M"
"22847",2019,"OLIWIER",3202,"M"
"22848",2019,"PIOTR",3085,"M"
"22849",2019,"MAKSYMILIAN",2955,"M"
"22850",2019,"MIŁOSZ",2887,"M"
"22851",2019,"TYMOTEUSZ",2611,"M"
"22852",2019,"BARTOSZ",2464,"M"
"22853",2019,"OSKAR",2398,"M"
"22854",2019,"MATEUSZ",2310,"M"
"22855",2019,"JULIAN",2259,"M"
"22856",2019,"DAWID",2228,"M"
"22857",2019,"KRZYSZTOF",2031,"M"
"22858",2019,"ALAN",2006,"M"
"22859",2019,"KAROL",1923,"M"
"22860",2019,"TOMASZ",1875,"M"
"22861",2019,"DOMINIK",1852,"M"
"22862",2019,"GABRIEL",1788,"M"
"22863",2019,"HUBERT",1682,"M"
"22864",2019,"MACIEJ",1593,"M"
"22865",2019,"FABIAN",1555,"M"
"22866",2019,"PAWEŁ",1355,"M"
"22867",2019,"BRUNO",1286,"M"
"22868",2019,"NATAN",1273,"M"
"22869",2019,"BORYS",1129,"M"
"22870",2019,"KAMIL",1122,"M"
"22871",2019,"KSAWERY",1111,"M"
"22872",2019,"BARTŁOMIEJ",1015,"M"
"22873",2019,"KAJETAN",959,"M"
"22874",2019,"ARTUR",955,"M"
"22875",2019,"PATRYK",940,"M"
"22876",2019,"ADRIAN",925,"M"
"22877",2019,"SEBASTIAN",903,"M"
"22878",2019,"OLAF",882,"M"
"22879",2019,"KUBA",882,"M"
"22880",2019,"TADEUSZ",809,"M"
"22881",2019,"CEZARY",789,"M"
"22882",2019,"GRZEGORZ",758,"M"
"22883",2019,"KRYSTIAN",706,"M"
"22884",2019,"DANIEL",659,"M"
"22885",2019,"WITOLD",644,"M"
"22886",2019,"ERYK",617,"M"
"22887",2019,"KORNEL",606,"M"
"22888",2019,"HENRYK",564,"M"
"22889",2019,"ŁUKASZ",562,"M"
"22890",2019,"JÓZEF",549,"M"
"22891",2019,"MARCIN",545,"M"
"22892",2019,"JERZY",510,"M"
"22893",2019,"BŁAŻEJ",505,"M"
"22894",2019,"MILAN",490,"M"
"22895",2019,"KAZIMIERZ",486,"M"
"22896",2019,"OLIVIER",483,"M"
"22897",2019,"MIESZKO",476,"M"
"22898",2019,"RAFAŁ",458,"M"
"22899",2019,"TOBIASZ",458,"M"
"22900",2019,"LEONARD",455,"M"
"22901",2019,"DAMIAN",452,"M"
"22902",2019,"EMIL",445,"M"
"22903",2019,"STEFAN",431,"M"
"22904",2019,"ROBERT",422,"M"
"22905",2019,"TEODOR",412,"M"
"22906",2019,"KONSTANTY",408,"M"
"22907",2019,"PRZEMYSŁAW",406,"M"
"22908",2019,"RADOSŁAW",395,"M"
"22909",2019,"ALEX",372,"M"
"22910",2019,"ALEKS",369,"M"
"22911",2019,"KONRAD",364,"M"
"22912",2019,"RYSZARD",363,"M"
"22913",2019,"GUSTAW",358,"M"
"22914",2019,"NATANIEL",342,"M"
"22915",2019,"MAREK",320,"M"
"22916",2019,"LEO",319,"M"
"22917",2019,"JULIUSZ",288,"M"
"22918",2019,"JEREMI",287,"M"
"22919",2019,"ALEXANDER",286,"M"
"22920",2019,"FELIKS",279,"M"
"22921",2019,"GRACJAN",266,"M"
"22922",2019,"ARKADIUSZ",258,"M"
"22923",2019,"ANDRZEJ",249,"M"
"22924",2019,"ALBERT",247,"M"
"22925",2019,"REMIGIUSZ",244,"M"
"22926",2019,"IWO",234,"M"
"22927",2019,"FLORIAN",220,"M"
"22928",2019,"JACEK",218,"M"
"22929",2019,"DORIAN",216,"M"
"22930",2019,"KORDIAN",215,"M"
"22931",2019,"JĘDRZEJ",205,"M"
"22932",2019,"LUDWIK",199,"M"
"22933",2019,"MAKSYM",185,"M"
"22934",2019,"SEWERYN",163,"M"
"22935",2019,"BRAJAN",161,"M"
"22936",2019,"OLIVER",160,"M"
"22937",2019,"SAMUEL",159,"M"
"22938",2019,"HUGO",155,"M"
"22939",2019,"LUCJAN",150,"M"
"22940",2019,"DARIUSZ",147,"M"
"22941",2019,"NORBERT",138,"M"
"22942",2019,"WŁADYSŁAW",133,"M"
"22943",2019,"ERNEST",130,"M"
"22944",2019,"DAVID",122,"M"
"22945",2019,"ALEKSY",121,"M"
"22946",2019,"EDWARD",120,"M"
"22947",2019,"BENIAMIN",118,"M"
"22948",2019,"FRYDERYK",114,"M"
"22949",2019,"MAURYCY",113,"M"
"22950",2019,"ARON",107,"M"
"22951",2019,"OLGIERD",106,"M"
"22952",2019,"TYTUS",101,"M"
"22953",2019,"JEREMIASZ",98,"M"
"22954",2019,"MARK",98,"M"
"22955",2019,"CYPRIAN",97,"M"
"22956",2019,"ROMAN",96,"M"
"22957",2019,"ZBIGNIEW",94,"M"
"22958",2019,"SZCZEPAN",90,"M"
"22959",2019,"JOACHIM",89,"M"
"22960",2019,"MARCELI",89,"M"
"22961",2019,"OKTAWIAN",80,"M"
"22962",2019,"BRUNON",77,"M"
"22963",2019,"MAXIMILIAN",76,"M"
"22964",2019,"SYLWESTER",75,"M"
"22965",2019,"DENIS",74,"M"
"22966",2019,"MAKS",72,"M"
"22967",2019,"BOGDAN",71,"M"
"22968",2019,"MARIUSZ",71,"M"
"22969",2019,"KOSMA",70,"M"
"22970",2019,"LIAM",66,"M"
"22971",2019,"VINCENT",65,"M"
"22972",2019,"MAX",64,"M"
"22973",2019,"ZIEMOWIT",64,"M"
"22974",2019,"NICOLAS",63,"M"
"22975",2019,"OLIWER",63,"M"
"22976",2019,"EMILIAN",62,"M"
"22977",2019,"KEVIN",62,"M"
"22978",2019,"GNIEWOMIR",61,"M"
"22979",2019,"KSAWIER",60,"M"
"22980",2019,"WINCENTY",60,"M"
"22981",2019,"OSCAR",57,"M"
"22982",2019,"GNIEWKO",56,"M"
"22983",2019,"MIRON",54,"M"
"22984",2019,"JONASZ",53,"M"
"22985",2019,"NATHAN",53,"M"
"22986",2019,"NIKOLAS",52,"M"
"22987",2019,"VIKTOR",50,"M"
"22988",2019,"ZACHARY",50,"M"
"22989",2019,"LESZEK",50,"M"
"22990",2019,"KASPIAN",49,"M"
"22991",2019,"BENJAMIN",49,"M"
"22992",2019,"BERNARD",48,"M"
"22993",2019,"ROCH",46,"M"
"22994",2019,"KASJAN",45,"M"
"22995",2019,"VICTOR",44,"M"
"22996",2019,"MIROSŁAW",44,"M"
"22997",2019,"LEONARDO",44,"M"
"22998",2019,"OLEG",43,"M"
"22999",2019,"CZESŁAW",43,"M"
"23000",2019,"JONATAN",42,"M"
"23001",2019,"LEOPOLD",42,"M"
"23002",2019,"KORNELIUSZ",42,"M"
"23003",2019,"ARTEM",42,"M"
"23004",2019,"BOLESŁAW",41,"M"
"23005",2019,"MARTIN",41,"M"
"23006",2019,"MIECZYSŁAW",39,"M"
"23007",2019,"AARON",39,"M"
"23008",2019,"BOGUSŁAW",38,"M"
"23009",2019,"AMADEUSZ",38,"M"
"23010",2019,"SERGIUSZ",38,"M"
"23011",2019,"WINCENT",37,"M"
"23012",2019,"SŁAWOMIR",37,"M"
"23013",2019,"KRZESIMIR",37,"M"
"23014",2019,"ELIASZ",36,"M"
"23015",2019,"XAVIER",35,"M"
"23016",2019,"JAROSŁAW",35,"M"
"23017",2019,"FRANEK",35,"M"
"23018",2019,"MICHAEL",34,"M"
"23019",2019,"NATHANIEL",32,"M"
"23020",2019,"OLEK",32,"M"
"23021",2019,"TEO",31,"M"
"23022",2019,"EMANUEL",30,"M"
"23023",2019,"ZYGMUNT",28,"M"
"23024",2019,"BOGUMIŁ",28,"M"
"23025",2019,"NIKITA",27,"M"
"23026",2019,"ANATOL",27,"M"
"23027",2019,"WILLIAM",27,"M"
"23028",2019,"IVO",27,"M"
"23029",2019,"MAXYMILIAN",26,"M"
"23030",2019,"ANTONIO",26,"M"
"23031",2019,"COLIN",26,"M"
"23032",2019,"FELICJAN",25,"M"
"23033",2019,"ALEK",25,"M"
"23034",2019,"IRENEUSZ",25,"M"
"23035",2019,"KLEMENS",25,"M"
"23036",2019,"NOE",25,"M"
"23037",2019,"NOAH",24,"M"
"23038",2019,"IVAN",24,"M"
"23039",2019,"DANIIL",24,"M"
"23040",2019,"EDMUND",24,"M"
"23041",2019,"HENRY",24,"M"
"23042",2019,"KRYSPIN",24,"M"
"23043",2019,"ANTHONY",24,"M"
"23044",2019,"JANUSZ",24,"M"
"23045",2019,"MARIAN",24,"M"
"23046",2019,"ANTON",23,"M"
"23047",2019,"TIMUR",23,"M"
"23048",2019,"GNIEWOSZ",23,"M"
"23049",2019,"BENEDYKT",23,"M"
"23050",2019,"THEO",23,"M"
"23051",2019,"HEKTOR",23,"M"
"23052",2019,"KAI",23,"M"
"23053",2019,"GERARD",22,"M"
"23054",2019,"KASPER",22,"M"
"23055",2019,"BRAYAN",22,"M"
"23056",2019,"AUGUST",21,"M"
"23057",2019,"THOMAS",21,"M"
"23058",2019,"BRONISŁAW",21,"M"
"23059",2019,"FELIX",21,"M"
"23060",2019,"LOUIS",20,"M"
"23061",2019,"LUKAS",20,"M"
"23062",2019,"AUGUSTYN",20,"M"
"23063",2019,"WIT",20,"M"
"23064",2019,"BARTEK",20,"M"
"23065",2019,"ZACHARIASZ",20,"M"
"23066",2019,"DYLAN",19,"M"
"23067",2019,"LEV",19,"M"
"23068",2019,"OREST",19,"M"
"23069",2019,"ERWIN",19,"M"
"23070",2019,"ERIK",19,"M"
"23071",2019,"LUCAS",19,"M"
"23072",2019,"ARMIN",19,"M"
"23073",2019,"KEWIN",19,"M"
"23074",2019,"MAKSIM",18,"M"
"23075",2019,"ANDRII",18,"M"
"23076",2019,"MAXIM",18,"M"
"23077",2019,"NOEL",17,"M"
"23078",2019,"IWAN",17,"M"
"23079",2019,"SIMON",17,"M"
"23080",2019,"LEW",17,"M"
"23081",2019,"ANTEK",17,"M"
"23082",2019,"RAFAEL",17,"M"
"23083",2019,"SAMBOR",17,"M"
"23084",2019,"OLEKSANDR",17,"M"
"23085",2019,"DOMINIC",16,"M"
"23086",2019,"MATEO",16,"M"
"23087",2019,"LUIS",16,"M"
"23088",2019,"DMYTRO",15,"M"
